2015-01-01,HDFCBANK,WIPRO,ULTRACEMCO,RELIANCE,MARUTI,HEROMOTOCO
2015-01-02,HCLTECH,HEROMOTOCO,BHARTIARTL,TECHM,APOLLOHOSP,INDUSINDBK
2015-01-05,TCS,TATACONSUM,BAJFINANCE,CIPLA,SBIN,ULTRACEMCO
2015-01-06,TATACONSUM,KOTAKBANK,DIVISLAB,BAJFINANCE,HDFCBANK,ULTRACEMCO
2015-01-07,BAJFINANCE,ULTRACEMCO,BAJAJFINSV,ICICIBANK,BPCL,INFY
2015-01-08,BAJFINANCE,BAJAJFINSV,INFY,BAJAJ-AUTO,HDFC,HINDALCO
2015-01-09,BAJAJFINSV,POWERGRID,TECHM,HCLTECH,NESTLEIND,DIVISLAB
2015-01-12,NTPC,SBIN,BAJFINANCE,POWERGRID,HEROMOTOCO,TATACONSUM
2015-01-13,NESTLEIND,TATACONSUM,M&M,TITAN,INDUSINDBK,HCLTECH
2015-01-14,DRREDDY,SHREECEM,ICICIBANK,BAJAJ-AUTO,BAJFINANCE,EICHERMOT
2015-01-15,SBIN,HINDUNILVR,BPCL,TATAMOTORS,JSWSTEEL,APOLLOHOSP
2015-01-16,HINDUNILVR,KOTAKBANK,ADANIPORTS,BPCL,TCS,RELIANCE
2015-01-19,KOTAKBANK,DRREDDY,M&M,HINDUNILVR,TCS,HINDALCO
2015-01-20,SBIN,TECHM,MARUTI,ICICIBANK,HDFC,BPCL
2015-01-21,DRREDDY,HCLTECH,TATACONSUM,ICICIBANK,POWERGRID,TECHM
2015-01-22,TCS,ITC,ULTRACEMCO,TATACONSUM,ADANIPORTS,RELIANCE
2015-01-23,HCLTECH,NTPC,TATASTEEL,ONGC,TECHM,POWERGRID
2015-01-27,POWERGRID,DRREDDY,APOLLOHOSP,BAJAJ-AUTO,KOTAKBANK,M&M
2015-01-28,ADANIPORTS,WIPRO,TATACONSUM,KOTAKBANK,HEROMOTOCO,BHARTIARTL
2015-01-29,SUNPHARMA,TATACONSUM,ICICIBANK,CIPLA,TITAN,LT
2015-01-30,POWERGRID,KOTAKBANK,INFY,GRASIM,RELIANCE,M&M
2015-02-02,KOTAKBANK,ASIANPAINT,DRREDDY,GRASIM,ITC,BPCL
2015-02-03,HDFCBANK,ASIANPAINT,ICICIBANK,M&M,UPL,DRREDDY
2015-02-04,HDFCBANK,HDFC,BHARTIARTL,ICICIBANK,NESTLEIND,ASIANPAINT
2015-02-05,SBIN,SHREECEM,ICICIBANK,KOTAKBANK,ADANIPORTS,AXISBANK
2015-02-06,TATACONSUM,GRASIM,POWERGRID,UPL,M&M,INFY
2015-02-09,TATACONSUM,KOTAKBANK,TITAN,ADANIPORTS,AXISBANK,ICICIBANK
