2015-01-01,FSL,NCC,HTMEDIA,BOMDYEING,JAYNECOIND,NFL,HAVELLS,AARTIIND,FEDERALBNK,JKPAPER
2015-01-02,KCP,WELSPUNIND,HTMEDIA,LT,NFL,TCI,GIPCL,SOUTHBANK,VENKEYS,IOC
2015-01-05,CYIENT,MUKANDLTD,JAYNECOIND,KABRAEXTRU,POONAWALLA,ACC,HLVLTD,SHILPAMED,GMRINFRA,HONAUT
2015-01-06,KCP,GIPCL,ZEEL,BLUEDART,GTLINFRA,TIMKEN,BAJAJELEC,HCL-INSYS,KIRIINDUS,JMCPROJECT
2015-01-07,DWARKESH,NFL,SHANTIGEAR,CGPOWER,TCI,MANGCHEFER,JAICORPLTD,WELCORP,HINDPETRO,GICHSGFIN
2015-01-08,INDORAMA,KCP,MANGCHEFER,DVL,MRPL,BALMLAWRIE,ANDHRSUGAR,TRIDENT,BHARATFORG,INDUSINDBK
2015-01-09,KCP,TCI,AARTIDRUGS,HINDPETRO,INDORAMA,BHARATFORG,SANGHVIMOV,JSWSTEEL,GICHSGFIN,BPCL
2015-01-12,THOMASCOOK,ADANIPOWER,MMFL,SOTL,SUNDRMFAST,EIDPARRY,SEAMECLTD,BALMLAWRIE,CONCOR,HEG
2015-01-13,PEL,SEAMECLTD,THOMASCOOK,MFSL,ICRA,GANESHHOUC,IRB,BHARATFORG,JBCHEPHARM,LAXMIMACH
2015-01-14,DIGISPICE,BAJAJHIND,AMRUTANJAN,ATFL,JBCHEPHARM,JINDRILL,PEL,SUNDRMFAST,DVL,SPIC
2015-01-15,CRISIL,TRIDENT,NIITLTD,MRPL,TATAINVEST,KCP,RAMCOIND,SANOFI,RADICO,AMRUTANJAN
2015-01-16,KCP,CRISIL,VOLTAMP,NAUKRI,NAVINFLUOR,APOLLOTYRE,JBCHEPHARM,HTMEDIA,INDORAMA,GICHSGFIN
2015-01-19,ARSHIYA,RCF,GICHSGFIN,MARKSANS,DREDGECORP,JBCHEPHARM,FINPIPE,TATAELXSI,MRPL,SUZLON
2015-01-20,TCS,ONMOBILE,HTMEDIA,ZENSARTECH,SCHAEFFLER,ZFCVINDIA,TRIDENT,JKCEMENT,KOPRAN,GICHSGFIN
2015-01-21,SCHAEFFLER,SURYAROSNI,PTC,TCI,TATAELXSI,MFSL,63MOONS,GPIL,SARDAEN,INDORAMA
